ids,bod,ammonium,silicon_dixoide,potassium_dichromate,oxygen_saturation,conduct,nitrogen_dioxide,hardness,nitrate,carbon_dioxide,potassium_permanganate,chlorine,phosphate,oxygen,standard_ph,standard_temperature,38100,57500,55800,59300,29600,33400,25400,19400,50390,37880,17300,49700,34500,30400
547,0.061963901743372,0.029532817249785997,1.35145072308108,0.14823642909691,4.17973296582532,3.54930628736158,0.057578154968577995,4.92560136545296,1.9327270517255903,4.11799938989857,0.27026063693915603,0.238079893986573,0.14735813116626098,4.10098353212817,23.421773443404998,2.24014090887941,0,1,1,1,0,0,0,0,1,0,1,1,0,0
548,0.07081588770671099,0.029532817249785997,1.14353522722245,0.076509124695179,4.08180524990609,4.03245792857311,0.0,5.04381579822384,1.9327270517255903,0.0,0.175669414010451,0.26913379320221303,0.168409292761441,4.10098353212817,22.8212151499843,2.04534604723772,0,1,0,1,0,0,0,0,0,0,1,1,0,0
549,0.15933574734010095,0.07172255617805201,0.9356197313638208,0.09085458557552499,4.47796737339752,3.67009419766446,0.0,3.62524260497338,1.65662318719336,1.08777342374679,0.175669414010451,0.331241591633493,0.06315348478554,4.63949652119551,23.1214942966947,1.7921127271035302,0,0,0,0,0,0,0,0,1,0,1,1,1,0
550,0.12392780348674501,0.059065634499571994,1.21284039250866,0.13389096821656402,4.35778335840574,4.03245792857311,0.0,5.437863907460071,1.90204884455534,1.78705633901259,0.21620850955132506,0.3105389921564,0.10525580797590099,4.43237614078499,23.1214942966947,1.94794861641688,0,1,0,1,0,0,0,0,1,0,1,1,1,0
551,0.04425992981669498,0.09281742564218501,1.17818780986555,0.11476368704276899,4.14412288730924,3.9581269068482596,0.0,5.7531023948490585,1.8713706373851002,1.6316601356201899,0.256747605092198,0.24843119372512,0.10525580797590099,4.18383168429238,22.8212151499843,2.00638707490939,0,1,0,0,0,0,0,0,1,0,0,1,0,0
552,0.088519859633389,0.08859845174935901,1.10888264457934,0.09085458557552499,4.1530254069382595,3.8466303742609798,0.0,5.35905428561283,1.8100142230446001,9.55686650863253,0.24323457324524,0.258782493463667,0.10525580797590099,4.18383168429238,23.1214942966947,2.0258665610735602,0,1,0,1,0,0,0,0,1,0,1,1,0,0
553,0.132779789450084,0.05484666060674599,1.0742300619362402,0.138672788510012,4.79845808004227,4.28332512689448,0.057578154968577995,5.67429277300182,1.9940834660660904,0.815830067810094,0.24323457324524,0.40370068980332,0.21051161595180198,4.72234467335971,24.0223317368256,2.22066142271524,0,1,1,1,1,0,1,0,1,0,1,1,0,1
554,0.150483761376762,0.059065634499571994,1.0742300619362402,0.24865465525933197,4.63376146690539,2.91749260270036,0.057578154968577995,4.76798212175847,2.3929001592792996,1.08777342374679,0.256747605092198,0.34159289137203996,0.189460454356621,4.5152242929492,23.7220525901153,2.29857936737192,0,1,1,1,0,0,0,0,0,0,1,1,0,0
555,0.061963901743372,0.029532817249785997,1.17818780986555,0.129109147923115,4.71833540338108,3.8745045074078,0.057578154968577995,5.6348879620781895,2.42357836644955,0.42733955932909706,0.31079973248002896,0.34159289137203996,0.189460454356621,4.63949652119551,23.421773443404998,2.22066142271524,0,1,1,1,1,0,1,0,0,0,1,1,0,1
556,0.106223831560067,0.12235024289197098,1.00492489665003,0.34429106112830604,4.0862565097206005,3.2426908227465803,0.403047084780043,5.35905428561283,2.08611808757683,1.3597167796834901,0.324312764326987,0.196674695032387,0.12630696957108098,4.0181353799639705,22.520936003274002,2.22066142271524,0,1,1,1,0,0,0,1,0,0,1,1,1,0
557,0.061963901743372,0.029532817249785997,1.49006105365349,0.267781936433127,4.682725324865,3.68867695309568,0.057578154968577995,5.16203023099471,2.05543988040658,0.0,0.256747605092198,0.3105389921564,0.21051161595180198,4.473800216867099,24.322610883536,2.4738947428494398,1,0,0,1,0,0,1,0,1,0,1,1,0,0
558,0.07081588770671099,0.029532817249785997,1.21284039250866,0.210400092911743,4.22869682378493,4.21828548288523,0.0,5.5560783402309415,2.36222195210906,0.0,0.202695477704367,0.3105389921564,0.14735813116626098,4.10098353212817,22.520936003274002,2.33753833970026,0,1,1,1,0,0,1,1,0,0,1,1,1,0
559,0.12392780348674501,0.063284608392399,1.21284039250866,0.08607276528207697,4.762848001526192,4.05104068400432,0.0,5.4772687183837,1.9327270517255903,0.699282915265795,0.21620850955132506,0.227728594248027,0.189460454356621,4.5980724451134005,23.421773443404998,2.3764973120285897,0,0,0,0,1,0,0,1,1,0,1,1,1,0
560,0.061963901743372,0.10969332121349196,1.17818780986555,0.239091014672435,4.54918753042969,4.08820619486675,0.0,5.4772687183837,2.36222195210906,0.271943355936698,0.3378257961739439,0.331241591633493,0.10525580797590099,4.473800216867099,23.7220525901153,2.22066142271524,0,1,0,1,0,0,1,1,1,0,1,1,0,1
561,0.132779789450084,0.12235024289197098,1.10888264457934,0.14823642909691,4.8696782370744405,3.96741828456386,0.0,5.20143504191833,2.33154374493881,0.42733955932909706,0.27026063693915603,0.289836392679307,0.14735813116626098,4.68092059727761,24.923169176956602,2.4154562843569303,0,1,0,1,0,0,1,0,1,0,1,1,0,1
562,0.177039719266778,0.063284608392399,0.7970094007914029,0.253436475552781,4.9987647716952415,3.855921751976589,0.057578154968577995,5.20143504191833,1.5952667728528702,0.0,0.27026063693915603,0.32089029189494706,0.06315348478554,4.63949652119551,24.322610883536,2.72712806298363,0,1,1,1,0,0,1,1,0,0,1,1,0,0
563,0.230151635046812,0.059065634499571994,0.415830991717254,0.36820016259555,5.72877138127496,2.55512887179172,0.115156309937155,4.25571957975136,1.5645885656826202,0.0,0.29728670063307105,0.26913379320221303,0.04210232319036,5.05373728201654,24.923169176956602,3.19463573092368,0,1,0,1,1,0,1,0,0,0,1,1,1,0
564,0.12392780348674501,0.029532817249785997,1.0742300619362402,0.4351456467038309,5.95578563181499,3.77229935253613,0.057578154968577995,4.92560136545296,1.5952667728528702,0.0,0.3378257961739439,0.3105389921564,0.10525580797590099,5.3437058145912495,24.923169176956602,3.0387998416103303,0,1,1,1,0,0,1,0,0,0,1,1,0,0
565,0.185891705230117,0.033751791142613,0.554441322289672,0.3395092408348581,5.18126642409017,3.4471011324899195,0.23031261987431,5.00441098730021,1.13509366529916,0.0,0.324312764326987,0.32089029189494706,0.10525580797590099,4.22525576037448,24.322610883536,3.9932946636546003,0,0,0,0,0,0,1,1,0,0,1,1,0,1
566,0.177039719266778,0.07172255617805201,0.242568078501731,0.25821829584623,5.36821933629961,3.3727701107650696,0.057578154968577995,3.7828618486678796,1.62594498002312,0.0,0.22972154139828196,0.331241591633493,0.02105116159518,5.67509842324808,24.923169176956602,1.6362768377901795,1,0,0,0,0,0,1,1,0,0,1,1,0,1
567,0.15933574734010095,0.063284608392399,0.727704235505194,0.24387283496588397,2.64404832981921,3.40064424391188,0.17273446490573302,4.5709580671403485,0.49085131472396,0.0,0.432417019102649,0.289836392679307,0.10525580797590099,2.15405195626934,23.421773443404998,4.01277414981877,0,0,0,0,0,0,1,1,1,0,0,1,0,1
568,0.203595677156795,0.130788190677625,0.38117840907414896,0.157800069683807,5.54626972888003,3.40064424391188,0.115156309937155,4.76798212175847,1.2578064939801499,0.0,0.3378257961739439,0.32089029189494706,0.02105116159518,4.5980724451134005,24.322610883536,3.8179792881770895,0,1,0,1,0,0,1,0,1,0,1,1,0,1
569,0.46915525605696295,0.067503582285226,0.138610330572418,0.35863652200865204,6.92170901156376,2.46221509463565,0.17273446490573302,3.86167147051512,1.04305904378841,0.0,0.405390955408733,0.35194419111058706,0.04210232319036,5.7165224993301775,25.523727470377196,3.85693826050542,1,0,1,0,1,1,1,0,0,0,1,1,0,0
570,0.185891705230117,0.029532817249785997,0.69305165286209,0.29647285819381897,6.0715183869922615,3.2148166895997594,0.115156309937155,4.5709580671403485,0.8589898007669291,0.0,0.391877923561776,0.35194419111058706,0.08420464638072099,5.05373728201654,24.6228900302463,3.77902031584875,1,0,0,1,1,0,1,1,0,1,1,1,0,1
571,0.141631775413423,0.059065634499571994,0.519788739646567,0.396891084356242,3.82808344047899,3.1311942901593,0.115156309937155,4.9650061763765905,1.77933601587435,0.0,0.324312764326987,0.24843119372512,0.10525580797590099,3.52104646697873,24.0223317368256,2.80504600764031,0,1,1,0,0,0,1,1,0,1,1,1,0,0
572,0.115075817523406,0.046408712821093,0.831661983434508,0.31081831907416496,4.58924886876028,3.1683598010217287,0.403047084780043,5.04381579822384,1.3805193226611399,0.0,0.405390955408733,0.30018769241785304,0.06315348478554,3.8938631517176603,25.223448323666897,3.5842254542070604,0,0,0,0,0,1,0,0,0,0,0,1,0,1
573,0.106223831560067,0.033751791142613,1.03957747929313,0.473400209051421,4.9720572128081795,3.8280476188297694,0.17273446490573302,4.84679174360572,2.05543988040658,0.0,0.391877923561776,0.32089029189494706,0.31576742392770196,4.26667983645658,25.223448323666897,3.46734853722205,0,0,1,0,1,0,0,0,0,0,1,1,0,0
574,0.203595677156795,0.10547434732066499,0.277220661144836,0.33472742054140897,4.989862252066219,3.5307235319303705,0.115156309937155,3.66464741589701,2.14747450191732,0.0,0.256747605092198,0.4244032892804129,0.29471626233252196,5.09516135809864,24.322610883536,1.90898964408854,1,0,0,0,1,0,1,1,1,1,1,1,0,0
575,0.106223831560067,0.07172255617805201,1.14353522722245,0.301254678487268,6.164994843096981,3.33560459990264,0.057578154968577995,4.4921484452930995,0.521529521894207,0.0,0.36485185986786,0.26913379320221303,0.21051161595180198,4.76376874944182,25.223448323666897,4.59715873474384,1,0,0,0,1,0,1,1,1,0,1,1,0,1
576,0.09737184559672801,0.11391229510631802,1.10888264457934,0.49730931051866495,4.5135774519136,3.79088210796735,0.23031261987431,5.5560783402309415,2.36222195210906,0.0,0.37836489171481796,0.40370068980332,0.25261393914216196,4.34952798862079,24.6228900302463,2.3959767981927595,1,0,1,1,0,0,0,0,1,0,1,1,0,0
577,0.212447663120134,0.15188306014175798,0.45048357436035796,0.29169103790037104,6.116030985137369,3.31702184447143,0.115156309937155,4.76798212175847,0.8283115935966819,0.0,0.405390955408733,0.393349390064773,0.168409292761441,4.68092059727761,25.223448323666897,4.7140356517288495,0,0,0,1,0,0,1,1,1,0,0,1,0,0
578,0.300967522753523,0.067503582285226,0.658399070218985,0.306036498780717,6.267373818830731,3.74442521938931,0.057578154968577995,4.4921484452930995,1.53391035851237,0.0,0.3378257961739439,0.331241591633493,0.02105116159518,5.178009510262839,25.223448323666897,3.85693826050542,0,0,1,1,1,0,0,0,1,0,1,1,1,1
579,0.681602919177097,0.067503582285226,0.138610330572418,0.430363826410383,7.7451920772482,2.2763875403235296,0.17273446490573302,3.8222666595915,0.8589898007669291,0.0,0.432417019102649,0.35194419111058706,0.04210232319036,6.17218733623331,25.8240066170876,4.246527983788799,1,0,0,1,1,1,1,0,0,0,1,1,1,1
580,0.106223831560067,0.037970765035438996,0.658399070218985,0.349072881421755,5.5284646896219884,3.15906842330612,0.057578154968577995,4.45274363436948,0.582885936234702,0.0,0.391877923561776,0.258782493463667,0.08420464638072099,4.39095206470289,24.6228900302463,4.28548695611714,0,0,1,1,1,1,1,0,0,1,0,0,0,1
581,0.09737184559672801,0.042189738928266,1.31679814043797,0.463836568464524,5.31480421852549,3.8837958851234102,0.115156309937155,4.72857731083485,1.96340525889584,0.0,0.351338828020902,0.32089029189494706,0.23156277754698198,4.39095206470289,25.223448323666897,3.85693826050542,0,0,1,0,0,0,1,0,1,0,0,1,0,1
582,0.16818773330343895,0.084379477856532,0.207915495858627,0.196054632031397,5.114497526872519,3.64222006451765,0.115156309937155,3.54643298312613,2.2088309162578197,0.0,0.27026063693915603,0.46580848823459997,0.21051161595180198,5.302281738509151,24.322610883536,1.7921127271035302,0,0,1,1,0,1,0,0,1,1,0,1,0,0
583,0.106223831560067,0.046408712821093,0.48513615700346296,0.325163779954511,4.3399783191477,3.14977704559052,0.115156309937155,4.76798212175847,1.74865780870411,0.0,0.28377366878611304,0.30018769241785304,0.189460454356621,4.39095206470289,24.6228900302463,1.98690758874522,0,1,1,0,0,1,1,1,0,0,1,1,0,0
584,0.15933574734010095,0.07172255617805201,0.554441322289672,0.18649099144449904,5.26584036056587,3.08473740158127,0.057578154968577995,4.17690995790411,0.030678207170248,0.0,0.459443082796565,0.30018769241785304,0.10525580797590099,3.9767113038818596,26.1242857637979,4.8698715410422,0,0,1,0,1,0,1,1,1,0,0,1,0,0
585,0.061963901743372,0.11813126899914501,1.17818780986555,0.40645472494313895,4.78955556041325,3.8930872628390096,0.115156309937155,5.6348879620781895,2.3929001592792996,0.0,0.21620850955132506,0.414051989541867,0.189460454356621,4.473800216867099,25.223448323666897,2.6686896044911297,0,0,1,1,0,1,0,0,1,1,1,1,0,1
586,0.3717834104602349,0.09281742564218501,0.415830991717254,0.32994560024796,6.1382872842099205,2.7874133146818703,0.115156309937155,5.00441098730021,2.14747450191732,0.0,0.22972154139828196,0.517564986927333,0.189460454356621,7.00066885787536,25.223448323666897,1.05189225286512,0,0,1,0,0,0,1,0,0,1,1,1,0,0
587,0.239003621010151,0.12235024289197098,0.346525826431045,0.306036498780717,6.28963011790328,3.20552531188415,0.115156309937155,4.25571957975136,0.6749205577454449,0.0,0.432417019102649,0.40370068980332,0.02105116159518,4.72234467335971,24.923169176956602,4.9477894856988796,0,0,1,1,0,0,0,0,0,0,0,1,0,0
588,0.256707592936829,0.067503582285226,1.21284039250866,0.39210926406279295,4.24205060322847,3.63292868680204,3.9153145378632797,5.6348879620781895,3.49731561740821,0.0,0.891860101899213,0.703888382221173,1.6630417660192298,3.85243907563556,24.322610883536,2.9219229246253198,0,0,1,1,0,0,0,1,0,1,1,0,0,1
589,0.3363754666068789,0.10547434732066499,0.9702723140069259,0.4686183887579721,4.06845147046256,3.3913528661962795,1.38187571924586,5.24083985284195,1.4725539441718798,0.0,0.49998217833743797,0.40370068980332,1.0525580797590102,3.4796223908966297,24.6228900302463,3.50630750955038,0,0,1,0,0,1,1,1,0,1,0,0,0,1
590,0.141631775413423,0.050627686713919005,1.59401880158281,0.191272811737948,4.41564973599437,2.92678398041597,0.115156309937155,4.80738693268209,2.7303604381520294,1.78705633901259,0.22972154139828196,0.331241591633493,0.168409292761441,4.22525576037448,22.8212151499843,2.45441525668527,0,1,0,1,0,0,1,0,0,0,1,1,1,0
591,0.07081588770671099,0.029532817249785997,1.49006105365349,0.325163779954511,3.99278005361588,3.29843908904022,0.17273446490573302,4.9650061763765905,2.42357836644955,1.3597167796834901,0.24323457324524,0.21737729450948,0.12630696957108098,3.8938631517176603,22.520936003274002,2.29857936737192,0,0,0,1,0,0,1,0,0,0,1,1,1,0
592,0.07966787367005,0.042189738928266,1.9058920453707504,0.2295273740855369,4.43790603506693,4.44127854805978,0.115156309937155,5.51667352930732,3.43595920306772,0.0,0.22972154139828196,0.4244032892804129,0.23156277754698198,4.18383168429238,24.0223317368256,2.5907716598344503,0,0,0,1,0,0,1,0,1,0,1,1,1,0
593,0.088519859633389,0.029532817249785997,1.59401880158281,0.29647285819381897,4.2999169808171,4.3204906377569,0.057578154968577995,5.6348879620781895,2.42357836644955,0.0,0.175669414010451,0.3105389921564,0.21051161595180198,4.0595594560460695,22.8212151499843,2.5712921736702796,0,0,1,1,0,0,1,0,0,0,0,1,1,0
594,0.132779789450084,0.07594153007087899,1.38610330572418,0.191272811737948,4.50467493228458,3.8930872628390096,0.057578154968577995,3.7040522268206297,2.08611808757683,1.3597167796834901,0.14864335031653605,0.3105389921564,0.14735813116626098,4.5152242929492,23.7220525901153,2.0648255334018897,0,0,1,0,0,0,1,1,1,1,1,1,1,0
595,0.09737184559672801,0.029532817249785997,0.207915495858627,0.191272811737948,4.27766068174455,1.31008425790048,0.115156309937155,2.2854790335701805,0.582885936234702,0.0,0.202695477704367,0.165620795816747,0.06315348478554,4.68092059727761,24.6228900302463,1.3635640314918205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0.106223831560067,0.08859845174935901,0.277220661144836,0.17214553056415302,4.50022367247007,1.6445738556623,0.0,2.44309827726467,0.6749205577454449,0.0,0.22972154139828196,0.12421559686256,0.02105116159518,4.5980724451134005,22.520936003274002,1.90898964408854,0,1,0,0,1,0,0,0,1,0,0,0,0,0
597,0.09737184559672801,0.029532817249785997,0.31187324378794,0.105200046455871,4.34442957896221,1.89544105398367,0.0,2.64012233188279,0.15339103585123698,0.0,0.21620850955132506,0.14491819633965305,0.02105116159518,4.929465053770231,24.6228900302463,1.09085122519345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,0.07966787367005,0.07172255617805201,0.277220661144836,0.129109147923115,4.4201009958088795,1.69103074424034,0.0,2.44309827726467,0.6442423505751971,0.0,0.29728670063307105,0.175972095555293,0.02105116159518,4.88804097768813,24.6228900302463,1.2856460868351398,0,1,0,0,0,0,0,0,1,0,0,0,0,0
599,0.088519859633389,0.012656921678480001,0.48513615700346296,0.196054632031397,4.255404382672,1.61669972251549,0.057578154968577995,2.48250308818829,0.6749205577454449,0.0,0.22972154139828196,0.09316169764691999,0.08420464638072099,4.473800216867099,24.6228900302463,1.6752358101185199,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600,0.088519859633389,0.029532817249785997,0.242568078501731,0.12432732762966599,4.27320942193004,1.53307732307503,0.17273446490573302,2.36428865541742,0.582885936234702,0.0,0.18918244585740893,0.1552694960782,0.04210232319036,4.473800216867099,24.322610883536,1.7141947824468502,0,1,0,0,0,0,0,0,0,0,0,0,0,0
601,0.12392780348674501,0.033751791142613,0.242568078501731,0.10998186674932,4.3800396574782905,1.68173936652473,0.0,2.52190789911192,0.6442423505751971,0.0,0.202695477704367,0.082810397908373,0.06315348478554,4.72234467335971,24.0223317368256,1.4804409484768302,0,1,0,1,0,0,0,0,0,0,0,0,0,0
602,0.088519859633389,0.037970765035438996,0.346525826431045,0.14823642909691,4.70943288375206,2.0905599860114,0.057578154968577995,2.83714638650091,0.7669551792561871,0.0,0.22972154139828196,0.165620795816747,0.02105116159518,5.01231320593443,24.6228900302463,1.5778383792976698,0,1,0,0,1,0,0,0,1,0,1,0,0,0
603,0.115075817523406,0.033751791142613,0.346525826431045,0.129109147923115,4.7405917024536395,1.76536176596519,0.0,2.56131271003554,0.7362769720859399,0.0,0.256747605092198,0.18632339529383998,0.02105116159518,5.01231320593443,24.6228900302463,1.6362768377901795,0,1,0,1,0,0,0,1,1,0,0,0,0,0
604,0.07081588770671099,0.029532817249785997,0.242568078501731,0.06694548410828201,4.5847976089457685,1.61669972251549,0.0,2.2460742226465498,0.5522077290644549,0.0,0.162156382163493,0.11386429712401301,0.04210232319036,4.63949652119551,24.6228900302463,1.98690758874522,0,1,1,1,0,0,0,0,0,0,0,0,1,0
605,0.141631775413423,0.080160503963705,0.242568078501731,0.16258188997725598,4.79400682022776,1.9697720757085202,0.057578154968577995,2.79774157557728,0.61356414340495,0.0,0.18918244585740893,0.175972095555293,0.02105116159518,5.21943358634495,24.322610883536,1.40252300382015,0,1,1,1,0,0,0,0,0,0,0,0,0,0
606,0.09737184559672801,0.029532817249785997,0.242568078501731,0.071727304401731,4.64711524634892,1.7096134996715502,0.0,2.36428865541742,0.582885936234702,0.0,0.013513031846958,0.175972095555293,0.04210232319036,4.39095206470289,24.322610883536,2.5712921736702796,0,1,0,0,0,0,0,0,0,0,0,0,1,0
607,0.035407943853356015,0.11813126899914501,0.519788739646567,0.11476368704276899,4.6515665061634275,2.02552034200216,0.057578154968577995,2.56131271003554,0.8589898007669291,0.0,0.24323457324524,0.175972095555293,0.04210232319036,4.5980724451134005,24.6228900302463,2.18170245038691,0,0,0,1,0,0,0,0,1,0,0,0,0,0
608,0.115075817523406,0.063284608392399,0.69305165286209,0.21996373349864,4.67827406505049,2.40646682834202,0.057578154968577995,2.9947656301954,1.1044154581289098,0.0,0.24323457324524,0.18632339529383998,0.06315348478554,5.09516135809864,24.322610883536,1.40252300382015,0,0,1,0,0,0,0,1,1,0,1,0,0,0
609,0.035407943853356015,0.029532817249785997,0.519788739646567,0.592945716387639,4.66492028560696,2.60158576036975,0.057578154968577995,2.60071752095917,0.951024422277672,0.0,0.7161906878887621,0.1552694960782,0.10525580797590099,4.473800216867099,24.6228900302463,2.4349357705211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,0.141631775413423,0.09703639953501199,0.415830991717254,0.239091014672435,5.1323025661305595,2.11843411915822,0.057578154968577995,2.9553608192717795,1.01238083661817,0.0,0.21620850955132506,0.20702599477093306,0.168409292761441,5.426553966755461,24.6228900302463,1.6362768377901795,0,1,0,0,0,0,0,1,0,0,0,0,0,0
611,0.04425992981669498,0.05484666060674599,0.519788739646567,0.138672788510012,4.6738228052359805,2.22063927402989,0.0,2.67952714280641,0.8589898007669291,0.0,0.175669414010451,0.14491819633965305,0.02105116159518,5.3437058145912495,25.523727470377196,1.03241276670095,0,0,0,0,0,0,0,1,0,0,1,0,0,0
612,0.12392780348674501,0.012656921678480001,0.69305165286209,0.277345577020024,4.62931020709088,1.88614967626807,0.057578154968577995,2.79774157557728,0.9817026294479192,0.0,0.31079973248002896,0.11386429712401301,0.14735813116626098,4.39095206470289,24.322610883536,2.53233320134194,0,0,0,0,0,0,0,0,0,0,0,0,0,1
613,0.141631775413423,0.029532817249785997,0.38117840907414896,0.143454608803461,4.73614044263913,1.7839445213964,0.057578154968577995,2.36428865541742,0.7362769720859399,0.0,0.162156382163493,0.175972095555293,0.04210232319036,4.63949652119551,24.0223317368256,2.25962039504358,0,1,1,1,0,0,0,0,0,0,0,0,1,1
614,0.12392780348674501,0.063284608392399,0.415830991717254,0.224745553792089,4.73168918282462,1.81181865454322,0.0,2.75833676465366,0.7976333864264351,0.0,0.202695477704367,0.12421559686256,0.14735813116626098,4.929465053770231,23.7220525901153,1.75315375477519,0,1,1,1,0,0,0,0,0,1,0,0,1,0
615,0.177039719266778,0.037970765035438996,0.727704235505194,0.210400092911743,5.19907146334821,2.40646682834202,0.057578154968577995,3.42821855035526,1.13509366529916,0.0,0.22972154139828196,0.20702599477093306,0.04210232319036,5.550826195001769,24.6228900302463,1.5583588931335,1,0,0,0,0,0,0,0,0,0,1,0,0,0
616,0.132779789450084,0.046408712821093,0.519788739646567,0.10998186674932,4.67827406505049,2.11843411915822,0.057578154968577995,2.9947656301954,0.9817026294479192,0.0,0.256747605092198,0.27948509294076,0.06315348478554,4.84661690160602,25.223448323666897,1.7921127271035302,0,0,0,0,0,1,0,1,0,0,1,0,0,1
617,0.32752348064354,0.046408712821093,0.346525826431045,0.205618272618294,5.08778996798545,1.9326065648461002,0.057578154968577995,2.9553608192717795,0.7669551792561871,0.0,0.24323457324524,0.134566896601107,0.694688332640945,4.80519282552392,24.322610883536,2.5712921736702796,0,0,0,0,0,0,0,1,0,0,1,1,0,1
618,0.132779789450084,0.033751791142613,0.519788739646567,0.24387283496588397,4.88748327633248,1.96048069799292,0.057578154968577995,2.83714638650091,0.8589898007669291,0.0,0.22972154139828196,0.134566896601107,0.04210232319036,4.5566483690313,24.0223317368256,2.6881690906553,0,0,0,0,0,0,0,0,0,0,1,0,0,0
619,0.150483761376762,0.063284608392399,0.346525826431045,0.11476368704276899,5.190168943719192,2.40646682834202,0.17273446490573302,3.2705993066607704,0.7669551792561871,0.0,0.24323457324524,0.238079893986573,0.02105116159518,5.302281738509151,24.0223317368256,1.90898964408854,0,0,0,0,0,0,1,1,0,0,1,0,0,0
620,0.061963901743372,0.08859845174935901,0.762356818148299,0.21996373349864,4.48686989302654,2.3600099397639904,0.057578154968577995,3.42821855035526,1.07373725095866,0.0,0.202695477704367,0.20702599477093306,0.02105116159518,4.76376874944182,24.923169176956602,1.59731786546184,0,0,0,0,0,0,0,1,0,0,1,0,0,1
621,0.141631775413423,0.042189738928266,0.6237464875758809,0.17692735085760194,4.78955556041325,2.2020565185986802,0.115156309937155,2.79774157557728,0.7362769720859399,0.0,0.21620850955132506,0.18632339529383998,0.06315348478554,4.34952798862079,24.6228900302463,2.9219229246253198,0,0,0,1,0,0,0,1,0,0,1,0,0,1
622,0.132779789450084,0.029532817249785997,0.554441322289672,0.24865465525933197,4.963154693179161,2.07197723058019,0.057578154968577995,3.31000411758439,0.8283115935966819,0.0,0.162156382163493,0.14491819633965305,0.04210232319036,4.80519282552392,24.923169176956602,2.35701782586443,0,0,0,0,0,0,1,0,0,1,1,0,0,0
623,0.203595677156795,0.07594153007087899,0.346525826431045,0.196054632031397,5.44389075314629,2.2020565185986802,0.057578154968577995,2.7189319537300403,0.8589898007669291,0.0,0.256747605092198,0.134566896601107,0.02105116159518,4.80519282552392,24.923169176956602,3.19463573092368,0,0,0,0,1,0,1,0,1,0,0,1,0,0
624,0.106223831560067,0.037970765035438996,0.727704235505194,0.153018249390358,4.81626311930032,2.02552034200216,0.057578154968577995,3.3888137394316398,1.2271282868099,0.0,0.27026063693915603,0.20702599477093306,0.04210232319036,5.178009510262839,24.6228900302463,1.499920434641,0,0,0,0,0,0,0,0,0,0,1,0,0,0
625,0.132779789450084,0.037970765035438996,0.519788739646567,0.10998186674932,4.7717505211552105,2.07197723058019,0.057578154968577995,2.9947656301954,0.9817026294479192,0.0,0.27026063693915603,0.20702599477093306,0.06315348478554,4.97088912985233,25.523727470377196,1.75315375477519,0,0,0,0,0,0,0,1,0,0,1,0,0,0
626,0.141631775413423,0.042189738928266,0.38117840907414896,0.17214553056415302,4.82516563892934,1.9326065648461002,1.61218833912017,2.9159560083481604,0.8589898007669291,0.0,0.29728670063307105,0.11386429712401301,0.04210232319036,4.5152242929492,24.6228900302463,2.64921011832696,0,0,0,0,0,0,0,1,0,0,1,0,0,1
627,0.12392780348674501,0.029532817249785997,0.554441322289672,0.25821829584623,4.89193453614699,1.9790634534241296,0.057578154968577995,2.83714638650091,1.01238083661817,0.0,0.22972154139828196,0.14491819633965305,0.04210232319036,4.68092059727761,24.322610883536,2.45441525668527,0,0,0,0,0,0,0,1,0,0,1,1,0,0
628,0.15933574734010095,0.029532817249785997,0.589093904932776,0.349072881421755,4.81626311930032,2.13701687458944,1.9000791139630602,3.3888137394316398,1.1964500796396498,0.0,0.21620850955132506,0.165620795816747,0.04210232319036,4.26667983645658,24.0223317368256,3.1556767585953502,0,1,0,1,0,0,0,1,0,0,1,1,1,1
629,0.061963901743372,0.084379477856532,0.727704235505194,0.12432732762966599,4.47351611358301,2.2949702957547404,0.0,3.2705993066607704,1.07373725095866,0.0,0.175669414010451,0.24843119372512,0.02105116159518,4.76376874944182,24.6228900302463,1.5778383792976698,0,0,1,0,1,0,0,1,1,0,1,1,1,1
630,0.185891705230117,0.046408712821093,0.519788739646567,0.11476368704276899,4.9987647716952415,2.2392220294611,0.057578154968577995,2.9159560083481604,0.7669551792561871,0.0,0.18918244585740893,0.165620795816747,0.02105116159518,4.473800216867099,24.6228900302463,3.0582793277745,0,0,0,0,0,0,1,1,0,0,1,0,0,1
631,0.141631775413423,0.08859845174935901,0.554441322289672,0.239091014672435,5.05663114928388,2.0905599860114,0.057578154968577995,3.07357525204265,0.9203462151074241,0.0,0.175669414010451,0.134566896601107,0.04210232319036,4.929465053770231,24.322610883536,2.29857936737192,0,0,0,0,0,0,0,1,0,0,1,0,0,0
632,0.150483761376762,0.05484666060674599,0.31187324378794,0.10998186674932,4.64266398653441,1.83040140997443,0.0,2.60071752095917,0.8283115935966819,0.0,0.14864335031653605,0.12421559686256,0.06315348478554,4.929465053770231,25.223448323666897,1.59731786546184,0,1,0,1,0,0,0,0,0,0,0,0,0,0
633,0.09737184559672801,0.07172255617805201,0.31187324378794,0.14823642909691,4.75394548189717,2.0348117197177698,0.057578154968577995,2.52190789911192,0.521529521894207,0.0,0.202695477704367,0.12421559686256,0.04210232319036,4.72234467335971,24.923169176956602,2.14274347805857,0,1,0,1,0,0,0,0,0,0,0,0,0,0
