,Division,Time,home_team,away_team,full_time_home_goals,full_time_away_goals,half_time_home_goals,half_time_away_goals,Referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_coef,draw_coef,away_coef
33863,10,,310.0,444.0,0.0,2.0,0.0,0.0,9,6.0,18.0,3.0,6.0,6.0,10.0,5.0,7.0,1.0,2.0,1.0,0.0,5.463224893917964,3.973254468303973,1.7382988298829884
33864,17,,103.0,23.0,2.0,0.0,0.0,0.0,-1,8.0,8.0,4.0,6.0,,,7.0,5.0,2.0,3.0,0.0,0.0,4.386148541798744,3.626423043796652,1.975286294805439
33865,5,,490.0,333.0,3.0,1.0,1.0,0.0,-1,10.0,9.0,6.0,5.0,14.0,13.0,3.0,5.0,1.0,3.0,0.0,1.0,2.971782772514947,3.5452847110704626,2.5546904535654806
33866,17,,27.0,186.0,3.0,5.0,1.0,4.0,-1,8.0,12.0,5.0,8.0,,,5.0,3.0,1.0,1.0,0.0,0.0,3.6316538630607242,3.489633879589076,2.2317425974116185
33867,5,,60.0,26.0,2.0,0.0,1.0,0.0,-1,9.0,6.0,5.0,2.0,23.0,16.0,3.0,3.0,3.0,4.0,0.0,0.0,1.4926929336769295,4.874099375271606,7.412692799892234
33868,7,,318.0,436.0,1.0,3.0,0.0,1.0,25,14.0,9.0,3.0,5.0,16.0,18.0,13.0,1.0,0.0,1.0,0.0,0.0,1.8586505189546938,3.8981427100238983,4.641602917605776
33869,9,,482.0,86.0,4.0,1.0,1.0,1.0,65,11.0,5.0,6.0,3.0,15.0,14.0,5.0,3.0,1.0,4.0,0.0,0.0,1.9963067735344961,3.6480732917381657,4.25608550702786
33870,19,,434.0,262.0,3.0,0.0,0.0,0.0,-1,22.0,12.0,9.0,2.0,8.0,13.0,7.0,5.0,1.0,2.0,0.0,1.0,3.7201976011554647,3.458778310263459,2.212009384470817
33871,19,,206.0,349.0,0.0,3.0,0.0,0.0,-1,4.0,21.0,0.0,8.0,9.0,13.0,4.0,6.0,2.0,2.0,0.0,0.0,13.191006600660067,6.088156892612338,1.2988068037572988
33872,19,,133.0,294.0,1.0,4.0,1.0,3.0,-1,15.0,16.0,3.0,6.0,10.0,12.0,6.0,10.0,0.0,2.0,0.0,0.0,6.576282628262827,4.370943136609735,1.5894338678580853
33873,2,,494.0,390.0,4.0,2.0,1.0,1.0,-1,29.0,10.0,10.0,6.0,8.0,9.0,7.0,2.0,0.0,1.0,0.0,0.0,1.8886492638470769,3.746836442793394,4.6810070464166795
33874,2,,483.0,160.0,1.0,2.0,0.0,1.0,-1,9.0,9.0,2.0,3.0,7.0,13.0,8.0,1.0,3.0,3.0,0.0,0.0,2.1155961750021155,3.5360678925035356,3.9289643250039292
33875,2,,202.0,212.0,3.0,3.0,0.0,2.0,-1,16.0,19.0,5.0,8.0,11.0,15.0,6.0,6.0,1.0,2.0,0.0,0.0,2.275536789294913,3.7419938312849688,3.2969999702672963
33876,2,,169.0,451.0,2.0,1.0,1.0,1.0,-1,15.0,7.0,7.0,3.0,10.0,24.0,4.0,1.0,2.0,4.0,0.0,0.0,1.2708061850961216,6.757461460431758,13.31320765338794
33877,8,,417.0,364.0,2.0,1.0,1.0,1.0,-1,8.0,8.0,4.0,1.0,14.0,21.0,5.0,7.0,3.0,3.0,0.0,0.0,1.5697225098062089,4.3952230274573845,6.876397317151069
33878,8,,441.0,365.0,0.0,1.0,0.0,1.0,-1,5.0,15.0,2.0,6.0,22.0,10.0,2.0,6.0,3.0,2.0,0.0,0.0,12.882828319587011,5.907149761563373,1.3104598447154239
33879,5,,182.0,237.0,4.0,1.0,3.0,1.0,-1,13.0,6.0,8.0,2.0,14.0,18.0,2.0,2.0,2.0,4.0,0.0,1.0,1.6123329527625734,4.524609348689971,5.925323601402456
33880,18,,315.0,307.0,0.0,0.0,0.0,0.0,-1,19.0,5.0,6.0,1.0,,,3.0,3.0,2.0,2.0,0.0,0.0,2.5086413966840473,3.135801745855059,3.41903545193229
33881,18,,270.0,105.0,3.0,0.0,0.0,0.0,-1,14.0,13.0,4.0,6.0,,,8.0,11.0,0.0,2.0,0.0,0.0,1.756376295524289,3.6131169507928234,6.102153072450101
33882,8,,156.0,205.0,3.0,0.0,1.0,0.0,-1,18.0,11.0,5.0,1.0,16.0,13.0,4.0,7.0,2.0,3.0,1.0,2.0,3.3684868436220965,3.358371267515123,2.4075071134596366
33883,8,,106.0,58.0,0.0,1.0,0.0,0.0,-1,9.0,21.0,4.0,9.0,12.0,15.0,5.0,13.0,1.0,2.0,0.0,0.0,8.474523366586343,4.946850960399684,1.4495895232318745
33884,7,,64.0,70.0,0.0,0.0,0.0,0.0,112,10.0,12.0,0.0,2.0,13.0,8.0,7.0,4.0,1.0,1.0,0.0,0.0,1.939209472484319,3.5167011159042056,4.762618082681696
33885,7,,77.0,81.0,2.0,2.0,0.0,1.0,104,24.0,8.0,10.0,5.0,16.0,13.0,5.0,3.0,2.0,3.0,0.0,0.0,2.0932937449589115,3.9074816572566347,3.6184077591432606
33886,7,,52.0,319.0,2.0,1.0,1.0,1.0,77,13.0,26.0,5.0,7.0,13.0,9.0,2.0,9.0,2.0,1.0,0.0,0.0,2.884917063134885,3.505975597559756,2.6445073078736447
33887,7,,288.0,85.0,2.0,0.0,1.0,0.0,45,16.0,3.0,6.0,0.0,10.0,12.0,3.0,7.0,1.0,2.0,0.0,1.0,1.48682359126074,4.5717296819717985,8.42533368381086
33888,7,,94.0,408.0,2.0,0.0,1.0,0.0,10,19.0,13.0,6.0,4.0,11.0,8.0,7.0,6.0,2.0,1.0,0.0,0.0,1.914092508151914,3.666998278775246,4.654267046137812
33889,7,,222.0,485.0,2.0,3.0,1.0,2.0,37,11.0,8.0,4.0,4.0,11.0,8.0,4.0,4.0,2.0,4.0,0.0,0.0,2.6568466662617185,3.2932776167350575,3.030623573682569
33890,7,,252.0,181.0,0.0,0.0,0.0,0.0,83,9.0,15.0,1.0,1.0,12.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0,2.555379347458555,3.5211920142145443,2.987982937776342
33891,7,,132.0,367.0,1.0,0.0,0.0,0.0,96,15.0,9.0,5.0,4.0,14.0,15.0,4.0,4.0,2.0,3.0,0.0,0.0,2.0142398855270147,3.5450621985275457,4.320544554455446
33892,7,,290.0,226.0,3.0,4.0,2.0,3.0,33,23.0,8.0,6.0,4.0,17.0,19.0,8.0,3.0,1.0,4.0,0.0,0.0,2.0872571619875306,3.439004657369931,4.164575004156073
33893,7,,377.0,36.0,2.0,1.0,0.0,0.0,5,14.0,10.0,5.0,3.0,9.0,10.0,4.0,1.0,2.0,2.0,0.0,0.0,2.9202133342830683,3.222304368864076,2.7993769204506656
33894,7,,318.0,369.0,2.0,0.0,0.0,0.0,65,14.0,9.0,6.0,3.0,9.0,9.0,8.0,3.0,1.0,1.0,0.0,0.0,1.870866236421213,3.9018065893276628,4.562112319829267
33895,7,,409.0,436.0,1.0,1.0,0.0,1.0,53,17.0,8.0,4.0,2.0,7.0,12.0,9.0,3.0,0.0,1.0,0.0,0.0,2.191257020438886,3.4535018478806405,3.786734482325264
33896,12,,253.0,15.0,1.0,0.0,1.0,0.0,-1,16.0,6.0,9.0,3.0,14.0,18.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0616325036980534,3.3378811964635147,4.437418531769143
33897,18,,11.0,372.0,1.0,0.0,0.0,0.0,-1,15.0,2.0,6.0,1.0,,,6.0,0.0,1.0,2.0,0.0,0.0,1.8473674539575453,3.4612763835138622,5.562403103124917
33898,5,,236.0,60.0,2.0,2.0,1.0,2.0,-1,7.0,11.0,4.0,5.0,14.0,20.0,4.0,4.0,4.0,2.0,0.0,0.0,4.97561104575077,4.25912305516266,1.7414638660127697
33899,18,,112.0,270.0,0.0,2.0,0.0,0.0,-1,14.0,10.0,7.0,6.0,,,9.0,5.0,2.0,3.0,0.0,0.0,3.6462817477399914,3.2501675745871785,2.3360579442345344
33900,18,,10.0,348.0,2.0,0.0,0.0,0.0,-1,5.0,8.0,3.0,6.0,,,0.0,7.0,1.0,4.0,0.0,1.0,2.102437166793602,3.168890802123691,4.570515579986092
33901,18,,43.0,331.0,1.0,3.0,1.0,2.0,-1,14.0,10.0,5.0,8.0,,,8.0,5.0,0.0,2.0,0.0,0.0,2.188701223063483,3.1267160329478325,4.286626819363963
33902,7,,85.0,64.0,2.0,1.0,0.0,1.0,77,12.0,16.0,6.0,5.0,10.0,11.0,4.0,5.0,1.0,0.0,0.0,0.0,3.0498888503129997,3.2720661837795095,2.656029031895095
33903,0,,129.0,426.0,3.0,0.0,1.0,0.0,-1,17.0,13.0,8.0,6.0,11.0,13.0,6.0,9.0,2.0,1.0,0.0,0.0,2.5919434048668024,3.3411770453361123,3.077932793279328
33904,0,,75.0,152.0,1.0,1.0,1.0,1.0,-1,10.0,12.0,6.0,7.0,15.0,14.0,3.0,4.0,2.0,4.0,0.0,0.0,1.8204772980507298,3.7319784610039957,5.18836029944458
33905,18,,249.0,459.0,1.0,0.0,0.0,0.0,-1,14.0,3.0,3.0,1.0,,,10.0,5.0,1.0,4.0,0.0,0.0,1.7227116412428642,3.648095240279007,6.434834659936581
33906,17,,428.0,475.0,0.0,4.0,0.0,0.0,-1,12.0,15.0,7.0,9.0,,,3.0,5.0,0.0,2.0,0.0,0.0,1.7508673944317505,3.9243579530366826,5.433726396512331
33907,8,,387.0,364.0,2.0,0.0,0.0,0.0,-1,11.0,11.0,7.0,4.0,15.0,11.0,4.0,6.0,0.0,0.0,0.0,0.0,1.7176141455205123,3.788854732765836,6.102582022908173
33908,12,,458.0,245.0,1.0,0.0,1.0,0.0,-1,22.0,5.0,6.0,4.0,25.0,13.0,5.0,2.0,3.0,3.0,0.0,1.0,1.803513478158119,4.017827248563365,4.839427833057619
33909,18,,307.0,413.0,2.0,2.0,2.0,1.0,-1,7.0,9.0,3.0,6.0,,,3.0,8.0,0.0,3.0,0.0,0.0,2.4255375567659114,3.0649051972523234,3.6839754523264676
33910,18,,316.0,446.0,2.0,1.0,1.0,0.0,-1,9.0,7.0,5.0,3.0,,,7.0,2.0,4.0,3.0,0.0,0.0,2.388423457730388,3.26150262085032,3.5123874378388065
33911,18,,384.0,72.0,3.0,0.0,0.0,0.0,-1,14.0,5.0,7.0,2.0,,,8.0,7.0,2.0,0.0,0.0,0.0,1.5938361556513836,4.0911845269268,7.2382495476397235
33912,6,,439.0,493.0,1.0,0.0,0.0,0.0,-1,13.0,6.0,7.0,2.0,18.0,17.0,6.0,2.0,0.0,3.0,0.0,0.0,2.11478040009305,3.313155960145778,4.249701565901271
33913,6,,269.0,256.0,2.0,0.0,1.0,0.0,-1,11.0,11.0,7.0,4.0,16.0,14.0,7.0,1.0,2.0,2.0,0.0,0.0,2.6530259354269097,3.179580701236831,3.1390764884822215
33914,13,,54.0,259.0,3.0,1.0,2.0,0.0,-1,13.0,19.0,8.0,4.0,13.0,17.0,4.0,5.0,1.0,2.0,0.0,0.0,1.276127612761276,6.626047220106625,13.25209444021325
33915,19,,287.0,294.0,0.0,1.0,0.0,0.0,-1,9.0,22.0,5.0,5.0,17.0,16.0,6.0,6.0,2.0,1.0,0.0,0.0,10.263921276894411,5.909228463299403,1.3452712353211123
33916,2,,390.0,470.0,1.0,3.0,0.0,1.0,-1,15.0,10.0,4.0,4.0,17.0,14.0,5.0,9.0,1.0,2.0,0.0,0.0,4.172635278673344,3.921271707668925,1.940526768154109
33917,12,,406.0,155.0,1.0,1.0,1.0,1.0,-1,9.0,9.0,4.0,6.0,14.0,12.0,7.0,3.0,2.0,4.0,1.0,0.0,1.6533014406105266,4.128303597213112,6.138005348374411
33918,12,,194.0,40.0,2.0,2.0,2.0,0.0,-1,13.0,9.0,6.0,3.0,15.0,15.0,6.0,0.0,2.0,4.0,0.0,1.0,8.389438943894389,4.415494180997047,1.5052821071580842
33919,12,,98.0,414.0,2.0,3.0,1.0,1.0,-1,16.0,13.0,5.0,6.0,12.0,11.0,5.0,4.0,3.0,1.0,0.0,0.0,2.501419166488503,3.4019300664243635,3.161793826441467
33920,9,,356.0,394.0,2.0,1.0,0.0,0.0,101,13.0,13.0,6.0,2.0,9.0,20.0,4.0,8.0,1.0,3.0,0.0,0.0,2.4166932822314484,3.625039923347173,3.1215621562156213
33921,9,,134.0,66.0,3.0,3.0,2.0,1.0,123,7.0,7.0,2.0,4.0,13.0,10.0,4.0,1.0,1.0,1.0,0.0,0.0,1.878144121471715,3.696026934233107,4.830948248277512
33922,9,,291.0,192.0,1.0,0.0,0.0,0.0,69,15.0,13.0,5.0,1.0,10.0,15.0,6.0,3.0,1.0,2.0,0.0,0.0,1.6880071065005793,4.053238620998398,5.852431824334344
33923,9,,171.0,2.0,2.0,0.0,1.0,0.0,124,4.0,9.0,2.0,1.0,11.0,11.0,4.0,8.0,2.0,1.0,0.0,0.0,2.04995371396122,3.4707137137363224,4.2724282850379875
33924,13,,207.0,42.0,1.0,0.0,1.0,0.0,-1,11.0,13.0,5.0,1.0,18.0,16.0,3.0,7.0,4.0,3.0,0.0,0.0,2.219458829825749,3.43007273700343,3.732726213797851
33925,9,,104.0,317.0,4.0,1.0,1.0,0.0,105,19.0,7.0,9.0,4.0,8.0,7.0,6.0,2.0,2.0,2.0,0.0,0.0,1.8810977062209775,3.7926996995698627,4.6569878348605815
33926,9,,326.0,482.0,0.0,2.0,0.0,2.0,44,4.0,13.0,2.0,4.0,11.0,16.0,6.0,6.0,2.0,2.0,0.0,0.0,4.45623509719393,3.471600007381148,2.009873688483822
33927,11,,7.0,282.0,2.0,1.0,1.0,1.0,83,5.0,9.0,3.0,2.0,14.0,19.0,2.0,5.0,1.0,1.0,0.0,0.0,2.942489239979454,3.4664941731264802,2.620024665735131
33928,7,,408.0,52.0,1.0,0.0,1.0,0.0,45,18.0,11.0,6.0,1.0,7.0,10.0,12.0,2.0,3.0,3.0,1.0,1.0,1.8011719539300868,3.922552255225522,5.003255427583574
33929,19,,295.0,434.0,1.0,1.0,0.0,1.0,-1,16.0,7.0,5.0,1.0,6.0,18.0,9.0,2.0,2.0,3.0,0.0,0.0,1.8668980300091862,3.7337960600183724,4.841954783713664
33930,13,,218.0,478.0,1.0,0.0,0.0,0.0,-1,14.0,11.0,3.0,2.0,17.0,15.0,6.0,4.0,1.0,3.0,0.0,0.0,1.8416671764263803,4.146267085724965,4.428052227473264
33931,19,,312.0,206.0,2.0,0.0,1.0,0.0,-1,14.0,13.0,8.0,1.0,12.0,15.0,4.0,5.0,2.0,2.0,0.0,0.0,2.069523641830667,3.399217575953753,4.2990104637062165
33932,7,,369.0,222.0,2.0,1.0,0.0,1.0,33,11.0,12.0,5.0,6.0,17.0,14.0,11.0,5.0,3.0,3.0,0.0,0.0,2.6584515556458466,3.3761323938620262,2.961696980244233
33933,7,,367.0,377.0,1.0,0.0,1.0,0.0,25,21.0,7.0,8.0,1.0,17.0,18.0,4.0,5.0,2.0,3.0,0.0,0.0,2.295143428478664,3.5025884495478743,3.462672911661289
33934,7,,319.0,288.0,2.0,1.0,1.0,0.0,73,11.0,17.0,3.0,7.0,5.0,22.0,5.0,5.0,2.0,4.0,0.0,0.0,3.21540960013578,3.30445171213954,2.522859840106535
33935,7,,226.0,77.0,2.0,0.0,1.0,0.0,65,5.0,22.0,3.0,6.0,14.0,10.0,6.0,11.0,1.0,2.0,0.0,0.0,3.0426066479326974,3.7732325864165364,2.4020578799468666
33936,7,,181.0,409.0,0.0,1.0,0.0,0.0,59,8.0,8.0,2.0,3.0,12.0,11.0,6.0,3.0,2.0,0.0,0.0,0.0,2.013201320132013,3.7747524752475248,4.026402640264026
33937,7,,81.0,290.0,0.0,0.0,0.0,0.0,112,10.0,14.0,3.0,3.0,14.0,18.0,5.0,16.0,3.0,2.0,0.0,0.0,2.0499690496461165,3.683855272383863,3.9883061213412065
33938,9,,86.0,82.0,2.0,3.0,0.0,0.0,66,9.0,26.0,5.0,13.0,11.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,2.5325640704438075,3.5819133267233134,2.976519525023599
33939,7,,70.0,132.0,1.0,2.0,0.0,2.0,53,7.0,10.0,1.0,2.0,12.0,10.0,3.0,2.0,2.0,1.0,0.0,0.0,3.793120569850425,3.4390959833310517,2.1949524364201123
33940,9,,74.0,65.0,0.0,1.0,0.0,0.0,104,9.0,9.0,2.0,4.0,16.0,15.0,1.0,4.0,4.0,2.0,0.0,0.0,2.377437743774377,3.2964472917880014,3.49623197613879
33941,11,,122.0,92.0,0.0,1.0,0.0,0.0,46,12.0,10.0,3.0,7.0,16.0,16.0,11.0,2.0,1.0,2.0,0.0,0.0,3.3746519979293113,3.4441301272984446,2.3622563985505183
33942,1,,217.0,208.0,1.0,3.0,0.0,0.0,58,15.0,18.0,9.0,8.0,11.0,12.0,9.0,7.0,0.0,2.0,0.0,0.0,1.5617961067380834,4.352876891037755,7.143957675337425
33943,7,,36.0,318.0,4.0,2.0,2.0,0.0,37,20.0,9.0,8.0,3.0,14.0,11.0,3.0,3.0,1.0,3.0,0.0,0.0,2.475122405761998,3.4045561254767076,3.2025053168430744
33944,5,,412.0,490.0,2.0,0.0,1.0,0.0,-1,8.0,8.0,2.0,2.0,19.0,16.0,4.0,7.0,3.0,2.0,0.0,0.0,2.235111809053246,3.3374972714369733,3.8027241638190974
33945,5,,333.0,182.0,1.0,3.0,0.0,2.0,-1,7.0,8.0,4.0,6.0,16.0,17.0,4.0,5.0,2.0,2.0,0.0,0.0,4.276897689768977,3.704010701301077,1.975472374027241
33946,5,,234.0,87.0,3.0,1.0,2.0,1.0,-1,8.0,4.0,3.0,2.0,14.0,8.0,5.0,1.0,2.0,1.0,0.0,0.0,3.6156571809207905,3.485091782720873,2.239698753737045
33947,5,,84.0,14.0,3.0,2.0,2.0,0.0,-1,11.0,11.0,6.0,6.0,16.0,15.0,1.0,2.0,2.0,2.0,0.0,0.0,2.1655863647306566,3.653162045176481,3.6430424827244687
33948,17,,473.0,268.0,2.0,3.0,0.0,3.0,-1,19.0,8.0,10.0,5.0,,,8.0,6.0,3.0,5.0,0.0,0.0,2.0298114148764275,3.572468090182512,4.211858685868587
33949,16,,488.0,243.0,0.0,0.0,0.0,0.0,-1,8.0,4.0,4.0,1.0,,,4.0,4.0,2.0,5.0,0.0,0.0,1.6552227405839175,3.5744687404020796,7.930852517767114
33950,19,,273.0,71.0,3.0,3.0,2.0,1.0,-1,8.0,16.0,5.0,6.0,20.0,16.0,0.0,8.0,2.0,2.0,1.0,0.0,1.6595208672388477,4.302829553978569,5.713919153666691
33951,11,,95.0,108.0,3.0,0.0,2.0,0.0,138,9.0,10.0,3.0,3.0,11.0,14.0,5.0,6.0,1.0,1.0,0.0,0.0,2.0546919612563443,3.7385370807249583,3.908926170194997
33952,11,,109.0,363.0,2.0,0.0,2.0,0.0,147,12.0,11.0,7.0,2.0,11.0,10.0,3.0,8.0,2.0,0.0,0.0,0.0,2.5244214965909193,3.5240924092409243,3.0293057959091034
33953,1,,5.0,140.0,2.0,1.0,1.0,0.0,42,10.0,9.0,6.0,1.0,11.0,15.0,4.0,6.0,3.0,1.0,0.0,0.0,1.3679020810148557,5.32183802321838,10.983155395009788
33954,11,,120.0,311.0,0.0,1.0,0.0,0.0,51,9.0,7.0,4.0,3.0,7.0,12.0,6.0,3.0,0.0,2.0,0.0,0.0,1.9396770997152966,3.748702374061169,4.391911360495257
33955,11,,161.0,263.0,1.0,0.0,1.0,0.0,143,8.0,15.0,3.0,4.0,11.0,14.0,2.0,7.0,1.0,2.0,0.0,0.0,2.3011923937062924,3.541835249443598,3.41176785327759
33956,11,,174.0,491.0,4.0,3.0,2.0,3.0,60,17.0,13.0,8.0,5.0,9.0,15.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0650993220381304,3.6869578139802726,3.9287255394871754
33957,11,,272.0,115.0,3.0,0.0,1.0,0.0,41,13.0,10.0,8.0,2.0,11.0,10.0,10.0,2.0,2.0,2.0,0.0,0.0,1.6930974143165949,4.106014687414497,5.687590715159341
33958,11,,297.0,438.0,0.0,1.0,0.0,1.0,43,11.0,12.0,4.0,5.0,9.0,17.0,7.0,5.0,1.0,1.0,0.0,0.0,3.0368182427048023,3.603690981343032,2.4800682315422553
33959,7,,485.0,94.0,1.0,2.0,0.0,0.0,35,12.0,17.0,3.0,5.0,14.0,13.0,2.0,4.0,2.0,4.0,0.0,0.0,2.0626604962854125,3.5216154814628995,4.145444509607756
33960,11,,487.0,320.0,2.0,4.0,0.0,2.0,27,16.0,13.0,4.0,5.0,11.0,11.0,4.0,9.0,2.0,2.0,0.0,0.0,2.2461103253182464,3.5411649273035413,3.5411649273035413
33961,1,,424.0,351.0,1.0,0.0,1.0,0.0,120,7.0,6.0,3.0,3.0,3.0,15.0,3.0,2.0,0.0,2.0,0.0,0.0,2.155305133796553,3.440393171318441,3.915976933235991
33962,1,,375.0,211.0,0.0,0.0,0.0,0.0,56,10.0,7.0,2.0,0.0,11.0,7.0,13.0,2.0,2.0,1.0,0.0,0.0,1.6889132641902926,4.176773521620305,5.602742205757019
33963,1,,300.0,393.0,2.0,0.0,0.0,0.0,61,7.0,11.0,3.0,3.0,14.0,10.0,1.0,3.0,2.0,2.0,0.0,1.0,2.761335916200315,3.695169516951695,2.6508824795523025
33964,1,,239.0,99.0,0.0,2.0,0.0,1.0,122,3.0,15.0,0.0,6.0,15.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,17.82907055103416,7.455615709354186,1.219832413179677
33965,11,,125.0,51.0,1.0,0.0,0.0,0.0,136,10.0,4.0,5.0,2.0,12.0,16.0,6.0,3.0,1.0,2.0,0.0,0.0,2.7721931696512536,3.531005168643385,2.7317231963716733
33966,9,,366.0,474.0,1.0,1.0,0.0,0.0,126,13.0,7.0,2.0,2.0,7.0,12.0,4.0,3.0,1.0,4.0,0.0,0.0,1.7462003171859966,3.857884421689992,5.614237066301489
33967,8,,441.0,156.0,2.0,3.0,0.0,2.0,-1,14.0,8.0,7.0,4.0,23.0,18.0,6.0,1.0,3.0,2.0,0.0,0.0,2.4084822773621117,3.2942464206895,3.4335801061567297
33968,4,,265.0,425.0,1.0,3.0,1.0,1.0,20,12.0,6.0,6.0,4.0,11.0,14.0,7.0,1.0,2.0,1.0,0.0,1.0,2.2889090656439937,3.7741567260174294,3.245164408624151
33969,4,,225.0,299.0,1.0,1.0,1.0,0.0,95,16.0,11.0,8.0,5.0,17.0,14.0,6.0,6.0,2.0,0.0,1.0,0.0,2.502209542988197,3.5717023315234755,3.026866382647013
33970,4,,142.0,165.0,3.0,1.0,2.0,0.0,48,15.0,11.0,4.0,3.0,17.0,8.0,4.0,0.0,1.0,1.0,0.0,2.0,2.8230890443742904,3.554248796874107,2.670764095936829
33971,13,,403.0,373.0,2.0,0.0,1.0,0.0,-1,11.0,12.0,5.0,3.0,22.0,18.0,4.0,5.0,2.0,2.0,0.0,0.0,2.897202256668816,3.414915374698982,2.6881258051566332
33972,2,,3.0,130.0,2.0,0.0,1.0,0.0,-1,32.0,6.0,9.0,1.0,12.0,11.0,8.0,8.0,2.0,3.0,0.0,1.0,1.3872169981809672,5.599129478165209,9.047067379441092
33973,17,,157.0,329.0,2.0,1.0,1.0,1.0,-1,10.0,11.0,6.0,5.0,,,5.0,8.0,2.0,2.0,0.0,0.0,3.155607630395535,3.671428108440959,2.3768198498171493
33974,17,,186.0,103.0,0.0,1.0,0.0,0.0,-1,9.0,9.0,1.0,2.0,,,4.0,7.0,0.0,1.0,0.0,0.0,1.942732352705469,3.6237494661863674,4.559884744951179
33975,6,,460.0,49.0,1.0,2.0,0.0,2.0,-1,19.0,9.0,7.0,4.0,21.0,16.0,11.0,2.0,4.0,1.0,0.0,0.0,1.9622895726454175,3.6025623949079972,4.488108458460801
33976,6,,322.0,221.0,1.0,0.0,0.0,0.0,-1,14.0,9.0,6.0,2.0,13.0,12.0,8.0,0.0,1.0,7.0,0.0,1.0,2.3518289328932895,3.2299796503255482,3.6337271066162415
33977,6,,117.0,89.0,1.0,2.0,0.0,2.0,-1,16.0,6.0,6.0,3.0,16.0,14.0,12.0,6.0,0.0,1.0,0.0,0.0,2.320282533303835,3.2685719164801856,3.6620111286490964
33978,4,,370.0,139.0,1.0,0.0,1.0,0.0,142,12.0,6.0,9.0,3.0,9.0,11.0,10.0,3.0,1.0,1.0,0.0,0.0,1.6963455729856,4.266258327269174,5.373453940774746
33979,6,,18.0,418.0,0.0,0.0,0.0,0.0,-1,11.0,4.0,4.0,1.0,16.0,13.0,3.0,3.0,2.0,2.0,0.0,0.0,2.722978547854786,3.2153252225591564,3.014367396149209
33980,2,,212.0,214.0,1.0,1.0,0.0,1.0,-1,19.0,7.0,6.0,3.0,15.0,13.0,10.0,3.0,3.0,0.0,0.0,0.0,1.6840131879451676,4.406669240311607,5.283969523851905
33981,7,,436.0,252.0,0.0,2.0,0.0,1.0,67,12.0,8.0,1.0,5.0,13.0,9.0,7.0,4.0,3.0,1.0,0.0,0.0,2.2742597202083967,3.466982595695467,3.547845163525099
33982,0,,137.0,399.0,0.0,4.0,0.0,1.0,-1,10.0,12.0,1.0,6.0,15.0,24.0,4.0,3.0,3.0,0.0,0.0,0.0,2.061681323411844,3.469658812571153,4.223932467477925
33983,9,,404.0,337.0,1.0,0.0,0.0,0.0,102,17.0,13.0,5.0,4.0,8.0,12.0,7.0,2.0,1.0,2.0,0.0,0.0,2.5333304494445037,3.5061293420311936,3.029863217535627
33984,9,,410.0,389.0,3.0,2.0,2.0,1.0,31,14.0,16.0,10.0,6.0,7.0,14.0,3.0,7.0,0.0,2.0,0.0,0.0,2.63268818539251,3.452871812380177,2.9364598990916457
33985,13,,484.0,136.0,0.0,3.0,0.0,2.0,-1,9.0,13.0,0.0,5.0,7.0,15.0,3.0,5.0,0.0,0.0,0.0,0.0,4.278235748004083,4.157153604192646,1.8666830504263099
33986,0,,213.0,138.0,1.0,2.0,0.0,0.0,-1,16.0,18.0,7.0,6.0,11.0,16.0,2.0,6.0,2.0,3.0,0.0,0.0,2.0998918555694384,3.4498223341497916,4.099788860873665
33987,0,,176.0,232.0,2.0,0.0,1.0,0.0,-1,20.0,10.0,8.0,1.0,10.0,18.0,10.0,4.0,3.0,3.0,0.0,0.0,2.0679087052789704,3.407125771554875,4.293372359531577
33988,9,,416.0,360.0,1.0,1.0,1.0,0.0,26,16.0,10.0,3.0,4.0,10.0,14.0,16.0,5.0,1.0,2.0,0.0,0.0,2.0644162318329733,3.673446530173379,3.9466780902689194
33989,18,,255.0,79.0,2.0,4.0,1.0,1.0,-1,11.0,12.0,7.0,8.0,,,1.0,9.0,0.0,1.0,0.0,0.0,2.2264598908870483,3.2384871140175244,3.967146714671467
33990,16,,35.0,190.0,1.0,2.0,0.0,2.0,-1,14.0,9.0,9.0,4.0,,,3.0,4.0,1.0,3.0,0.0,0.0,1.819973088469068,3.5789414924084464,5.520923949936892
33991,17,,285.0,27.0,1.0,2.0,0.0,0.0,-1,10.0,4.0,8.0,3.0,,,9.0,2.0,2.0,4.0,0.0,0.0,2.078428848700813,3.661993685806194,3.90942569160391
33992,6,,332.0,407.0,1.0,1.0,0.0,0.0,-1,11.0,7.0,4.0,3.0,9.0,16.0,3.0,2.0,3.0,6.0,0.0,0.0,1.8744182110518743,3.551529241993025,5.129986682878814
33993,15,,231.0,91.0,3.0,0.0,2.0,0.0,-1,17.0,5.0,7.0,2.0,13.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,1.1756344542234582,8.401732435786611,24.769401776914936
