id,dered_i,dered_z,dered_u,dered_g,dered_r,err_i,err_z,err_u,err_g,err_r,extinction_r,skyVersion,run,rerun,camCol,field,obj,photoz,#ra,dec,class
41586,25.7167,22.7465,22.1743,23.8979,24.7287,0.57739,1.0217100000000001,0.38451,0.67178,1.10855,0.11754,1,752,40,2,442,330,1.81037,209.71868999999998,-0.79489,1
41587,24.087,22.0568,22.9938,24.947,24.5174,0.91974,0.76451,0.60342,0.74182,0.87049,0.11765999999999999,1,752,40,2,442,331,0.8522200000000001,209.72619,-0.79498,0
41588,21.1418,21.4103,24.3369,23.0544,22.3347,0.20088,0.76332,2.12602,0.4673,0.37367,0.11764000000000001,1,752,40,2,442,333,1.9902900000000001,209.72813,-0.79447,2
41589,26.256999999999998,22.783,21.9862,25.4153,23.9528,0.41986999999999997,1.0267600000000001,0.33232,0.8834200000000001,0.9231600000000001,0.11771,1,752,40,2,442,334,0.34894000000000003,209.72941,-0.79494,1
41590,24.2922,24.0861,21.8296,26.2321,26.1394,1.50071,1.43204,0.36261,0.7982,0.7023699999999999,0.11775999999999999,1,752,40,2,442,335,0.80365,209.73227000000003,-0.7948,1
41591,23.9803,22.6055,23.4785,24.8579,24.8282,0.8015100000000001,0.7379399999999999,0.77479,0.6926100000000001,0.81085,0.10554000000000001,1,752,40,2,442,336,1.6569900000000002,209.73297000000002,-0.62988,0
41592,24.3824,22.7944,22.7634,24.9583,25.4064,1.2149,1.44899,0.80948,1.07646,0.98272,0.12145,1,752,40,2,442,337,1.37595,209.73677,-0.8373799999999999,0
41593,22.4479,22.8127,21.6232,24.4812,24.8742,0.75925,2.57461,0.40009,1.43059,1.9466900000000003,0.11794,1,752,40,2,442,338,1.60905,209.73857,-0.79491,0
41594,25.2542,23.7094,27.0742,24.0357,27.3264,1.7099,1.53029,0.54245,1.45468,0.40569,0.1192,1,752,40,2,442,339,1.12875,209.73852999999997,-0.80745,0
41595,24.3403,24.8327,22.6743,25.4196,22.4843,2.45693,0.62807,1.2178,1.83687,0.60136,0.10737999999999999,1,752,40,2,442,340,0.67583,209.73913,-0.65723,1
41596,21.2028,21.7866,22.7589,22.0857,21.8071,0.17152,0.8841600000000001,0.77777,0.1688,0.19617,0.11068,1,752,40,2,442,341,1.1914,209.74356,-0.69517,1
41597,19.8256,20.5578,21.9976,20.6006,20.1482,0.06886,0.46186000000000005,0.5583100000000001,0.06137000000000001,0.06002999999999999,0.11072,1,752,40,2,442,342,1.16031,209.74565,-0.69325,2
41598,25.5528,22.9912,22.8072,24.2913,24.6658,0.60173,0.85359,0.5692699999999999,0.68213,0.9456,0.11832000000000001,1,752,40,2,442,344,1.91084,209.74919,-0.79489,1
41599,24.033,22.0179,23.9228,24.9345,25.1965,0.98046,0.71701,1.27662,0.8145399999999999,0.85821,0.11857000000000001,1,752,40,2,442,345,1.37595,209.75461,-0.79494,0
41600,20.3055,20.6253,21.8061,21.3669,20.6587,0.10672999999999999,0.48501000000000005,0.49571000000000004,0.12247999999999999,0.09842999999999999,0.11625999999999999,1,752,40,2,442,346,0.34598,209.75463,-0.76759,1
41601,23.9919,21.5564,21.9372,24.7008,24.6853,1.14768,0.62192,0.31764000000000003,0.9400700000000001,1.1370200000000001,0.11875,1,752,40,2,442,347,1.48879,209.75777000000002,-0.79485,0
41602,19.9605,20.3568,21.5148,21.0369,20.2223,0.14212,0.73065,0.66614,0.16598,0.11775,0.10655999999999999,1,752,40,2,442,348,0.98908,209.75935,-0.62995,1
41603,24.678,22.3211,22.662,24.9169,24.3478,0.77512,0.6736,0.42338000000000003,0.67689,0.7559999999999999,0.1203,1,752,40,2,442,349,0.33371,209.76199,-0.83726,1
41604,24.3731,23.0527,22.5137,25.3235,25.881999999999998,0.96762,0.8216200000000001,0.44017,0.74515,0.9636899999999999,0.11844,1,752,40,2,442,351,1.5729600000000001,209.77544,-0.79483,0
41605,25.9289,22.1481,21.2057,23.4711,22.901,1.02741,1.8448200000000001,0.3297,0.95189,0.86697,0.10929000000000001,1,752,40,2,442,352,0.33371,209.7761,-0.66419,1
41606,19.4725,19.2388,22.1387,21.613000000000003,19.9633,0.06705,0.1877,0.90128,0.22981,0.07496,0.11830999999999998,1,752,40,2,442,355,1.47644,209.77917999999997,-0.7912,2
41607,21.031,21.0392,25.3168,24.9613,21.0629,0.33058000000000004,1.10123,3.02505,2.63109,0.22663000000000003,0.11828,1,752,40,2,442,356,0.9444299999999999,209.78131000000002,-0.79075,2
41608,21.889,21.3355,24.3852,25.4445,22.17,0.43493999999999994,0.86055,2.89194,1.4899799999999999,0.3416,0.11827,1,752,40,2,442,357,4.8117,209.78222000000002,-0.79094,1
41609,21.4441,22.2313,22.0249,22.5201,21.4152,0.36556,1.93565,0.7108399999999999,0.42353,0.23264,0.11838,1,752,40,2,442,358,1.31839,209.77947000000003,-0.7942600000000001,1
41610,21.3358,21.1579,22.5387,23.4254,21.6913,0.33253,0.91191,1.07699,0.9095200000000001,0.28868,0.11834000000000001,1,752,40,2,442,359,0.9048,209.77953,-0.79284,1
41611,22.8692,22.0632,23.500999999999998,25.9356,24.1508,0.40389,0.5703,0.76045,0.4442,0.67772,0.1184,1,752,40,2,442,360,0.96972,209.77877999999998,-0.795,1
41612,23.0434,21.436,22.1938,25.1889,24.4386,1.1485299999999998,0.7439100000000001,0.62162,1.6498400000000002,1.7162099999999998,0.11838,1,752,40,2,442,361,0.76323,209.78054,-0.79478,0
41613,21.1471,21.526999999999997,21.6292,21.2181,20.9198,0.17365999999999998,0.83191,0.30918,0.08234,0.09247999999999999,0.11172,1,752,40,2,442,362,2.1293,209.78045,-0.6863600000000001,2
41614,18.9404,18.9533,21.1391,19.6158,19.0865,0.06372,0.21545,0.51675,0.06426,0.029519999999999998,0.11659000000000001,1,752,40,2,442,364,2.38973,209.78117000000003,-0.74847,2
41615,21.4346,21.0053,22.0507,21.8328,22.2772,0.76142,0.87103,0.78232,0.59283,1.14357,0.11662,1,752,40,2,442,365,1.58612,209.78108999999998,-0.74902,2
41616,19.4643,19.3878,21.092,20.3871,19.8563,0.05416,0.17601,0.27468000000000004,0.056060000000000006,0.05105,0.11884000000000002,1,752,40,2,442,366,0.25126,209.78107999999997,-0.8202799999999999,1
41617,20.6055,20.8698,21.6117,21.104,20.7796,0.08863,0.38572,0.26961999999999997,0.0628,0.06736,0.10912000000000001,1,752,40,2,442,367,1.76774,209.7813,-0.65838,2
41618,25.8929,21.8242,21.8406,26.0027,23.7481,1.0566799999999998,1.53957,0.59017,1.3334,1.67231,0.11349000000000001,1,752,40,2,442,368,1.03293,209.78501,-0.70018,0
41619,25.2716,24.7017,21.2916,26.6372,24.9699,1.6999400000000002,0.7046,0.35672,0.81712,2.26403,0.10968,1,752,40,2,442,369,0.41457,209.7851,-0.66413,1
41620,25.1005,22.2681,24.4187,23.8855,25.8134,0.56252,0.57813,0.94578,0.39878,0.43126000000000003,0.11834000000000001,1,752,40,2,442,372,0.83825,209.7855,-0.79493,1
41621,20.506,19.9786,22.2442,21.1656,20.7547,0.1537,0.32989,0.85565,0.12465,0.12592,0.11245999999999999,1,752,40,2,442,374,1.37616,209.78808999999998,-0.6905,2
41622,22.9983,22.1263,24.1128,22.8824,22.0955,1.38926,1.83008,3.06985,0.58162,0.42736999999999997,0.11494000000000001,1,752,40,2,442,376,1.6887,209.78682,-0.7138100000000001,1
41623,24.828000000000003,23.3534,22.5655,25.5097,25.3827,0.8893700000000001,0.75215,0.45237,0.7013699999999999,0.7920699999999999,0.11832000000000001,1,752,40,2,442,377,0.52969,209.78785,-0.7949,1
41624,21.0884,20.2004,21.5161,21.5336,21.2842,0.1463,0.22508000000000003,0.28371999999999997,0.10350999999999999,0.12775999999999998,0.11819,1,752,40,2,442,380,0.89949,209.79011,-0.78922,1
41625,24.7431,22.9398,22.4204,24.386,23.8509,0.72918,0.70426,0.33132,0.5726,0.5824,0.1183,1,752,40,2,442,381,0.33371,209.79453999999998,-0.79481,1
41626,23.6648,24.4237,23.0707,24.6339,24.2357,0.93939,0.37638,0.71925,0.77413,0.88621,0.1078,1,752,40,2,442,382,0.68006,209.7959,-0.62978,1
41627,24.2477,22.7583,22.905,24.6375,25.182,1.58348,0.57508,0.4091,0.5151,0.5643199999999999,0.10943,1,752,40,2,442,383,1.37595,209.7963,-0.65305,1
41628,23.2205,22.6503,22.951,24.7058,24.7357,0.31253000000000003,0.40653,0.31969000000000003,0.38159,0.45003999999999994,0.11632,1,752,40,2,442,386,1.48879,209.79701,-0.72626,0
41629,20.9657,20.4618,21.6267,22.0255,21.7257,0.2339,0.51013,0.48698,0.26921,0.30532,0.11385999999999999,1,752,40,2,442,394,2.58665,209.80077999999997,-0.6973600000000001,1
41630,25.4645,23.5567,22.5461,24.4139,25.436,0.5108,0.96598,0.58149,1.0283,0.59309,0.10962999999999999,1,752,40,2,442,398,1.75901,209.80337999999998,-0.6512399999999999,1
41631,20.4492,20.6231,21.6757,21.4922,20.9323,0.09532,0.35356,0.31544,0.10845999999999999,0.0901,0.11545,1,752,40,2,442,402,0.9923200000000001,209.80422000000002,-0.71149,1
41632,23.2411,22.7223,22.4479,26.0002,25.8355,0.8037,1.03061,0.48502,0.648,0.67882,0.11102999999999999,1,752,40,2,442,405,1.03872,209.80569,-0.66677,0
41633,25.393,22.4911,22.726,25.232,25.1783,0.5101600000000001,0.54089,0.35701,0.57014,0.55052,0.10974,1,752,40,2,442,411,0.3692,209.80773,-0.64988,1
41634,21.2259,20.6404,22.0194,21.5263,21.1386,0.16701,0.31676,0.36991,0.09215,0.11590999999999999,0.11825999999999999,1,752,40,2,442,412,1.2762,209.8085,-0.7834399999999999,1
41635,22.7386,24.0896,26.9577,23.0398,25.5905,1.12909,1.17074,0.61125,0.66495,1.7146,0.11177000000000001,1,752,40,2,442,417,1.9296099999999998,209.80798,-0.67265,0
41636,21.8936,21.5245,24.8637,25.4979,24.2028,0.39365,1.13376,2.13805,1.29183,1.56598,0.10953,1,752,40,2,442,449,0.5908800000000001,209.66241000000002,-0.6877300000000001,1
41637,20.0621,19.9796,22.8315,22.3324,20.718000000000004,0.08052999999999999,0.26408000000000004,1.1094,0.34160999999999997,0.0956,0.10762999999999999,1,752,40,2,442,450,2.56743,209.66121,-0.66151,2
41638,20.5461,19.639,22.7861,22.5171,21.2404,0.1331,0.1652,0.9213899999999999,0.28994000000000003,0.13449,0.11556,1,752,40,2,442,451,0.92625,209.66153,-0.77475,0
41639,23.2897,21.6466,23.3444,23.1473,22.9909,0.7502300000000001,0.54781,0.9066700000000001,0.6049,0.45163000000000003,0.1062,1,752,40,2,442,452,1.4744700000000002,209.6615,-0.64071,1
41640,21.2613,20.0003,22.6357,22.9186,21.337,0.34362,0.2336,0.9380200000000001,0.66993,0.1522,0.11325999999999999,1,752,40,2,442,453,0.9683700000000001,209.66364,-0.7438100000000001,2
41641,20.9162,20.3177,22.1534,22.0922,21.4061,0.10359000000000002,0.20843000000000003,0.36327,0.13412000000000002,0.1068,0.11830999999999998,1,752,40,2,442,454,0.6653600000000001,209.66445,-0.79602,2
41642,20.7677,19.9868,21.5544,22.4305,21.1291,0.36796,0.40942,0.67338,0.6167100000000001,0.20745999999999998,0.12509,1,752,40,2,442,455,0.67502,209.66446000000002,-0.83873,1
41643,21.7279,22.765,24.4305,22.3993,22.0352,0.27410999999999996,1.1334899999999999,1.65615,0.23293000000000003,0.20689000000000002,0.11188,1,752,40,2,442,457,1.8564900000000002,209.66513,-0.72978,2
41644,22.013,21.6005,23.9352,21.814,21.2715,0.63251,1.34435,2.9066799999999997,0.23661,0.20803000000000002,0.11492999999999999,1,752,40,2,442,458,1.5766200000000001,209.66558,-0.77557,0
41645,21.5531,23.9849,22.3342,22.5511,21.7999,0.22799,0.72988,0.52166,0.2603,0.1854,0.11085999999999999,1,752,40,2,442,459,1.26769,209.66592,-0.7175,1
41646,19.3879,19.3714,21.8301,20.5866,19.9164,0.0563,0.18699000000000002,0.58472,0.0825,0.05778,0.10582000000000001,1,752,40,2,442,460,1.2757399999999999,209.66631,-0.6416,2
41647,20.1185,19.7464,26.2906,23.0098,20.7015,0.08839,0.20859,1.13063,0.50769,0.11335,0.11687,1,752,40,2,442,461,2.90063,209.66704,-0.78961,2
41648,20.497,20.3992,24.7441,21.9414,20.6381,0.15994,0.48526,3.07195,0.2557,0.11291,0.10770999999999999,1,752,40,2,442,462,2.1701900000000003,209.66725,-0.66771,1
41649,20.4722,20.1504,24.3915,22.5817,21.2116,0.13646,0.39771,3.10307,0.44618,0.18673,0.10885999999999998,1,752,40,2,442,463,1.9484599999999999,209.66731000000001,-0.68421,2
41650,24.1105,21.3459,24.2776,23.0074,21.7374,3.15033,1.40352,4.097919999999999,0.83805,0.30845,0.11394000000000001,1,752,40,2,442,464,1.09595,209.668,-0.76278,2
41651,20.2852,19.7587,24.38,22.6158,21.1608,0.09107,0.16971,2.21849,0.27384000000000003,0.11822,0.11068,1,752,40,2,442,466,2.3401400000000003,209.66849,-0.7168399999999999,0
41652,22.076,22.982,24.1702,22.5082,22.2822,0.27826,0.88387,1.2667,0.17951,0.22485,0.11075,1,752,40,2,442,467,2.6977,209.66806,-0.71762,2
41653,20.5223,20.4221,24.573,22.7257,20.9556,0.1179,0.37973,2.2915200000000002,0.36426,0.10923,0.11634000000000001,1,752,40,2,442,468,0.30524,209.6686,-0.7874399999999999,2
41654,21.1075,21.4919,22.8549,22.9178,21.8609,0.13873,0.64745,0.74864,0.32604,0.17934,0.11442999999999999,1,752,40,2,442,470,0.98169,209.66993,-0.7782399999999999,1
41655,22.2645,24.5726,22.0179,22.6089,21.9878,0.77988,0.78384,0.6956100000000001,0.45711,0.38859,0.11460999999999999,1,752,40,2,442,471,2.19877,209.66962,-0.77932,2
41656,20.3581,20.9226,21.1776,21.3059,20.7303,0.32835,1.87358,0.78282,0.3396,0.19579000000000002,0.10640999999999999,1,752,40,2,442,473,1.37461,209.67038,-0.65177,2
41657,20.8766,20.0318,25.1914,26.5399,21.0402,0.52873,0.84714,6.2828,2.20234,0.26019000000000003,0.10672999999999999,1,752,40,2,442,474,1.17228,209.67012,-0.6558,2
41658,20.5222,20.5863,22.4282,22.5679,21.177,0.11431,0.40703,0.70362,0.32533,0.13147999999999999,0.12370999999999999,1,752,40,2,442,475,1.12373,209.67049,-0.8306100000000001,2
41659,24.5323,22.6354,23.0422,23.4182,23.3637,1.02957,0.94958,0.74822,0.40575,0.56434,0.1168,1,752,40,2,442,476,0.36175999999999997,209.67063000000002,-0.79013,1
41660,19.6077,19.6224,21.6746,21.147,20.1273,0.07749,0.27358000000000005,0.57892,0.13799,0.07102,0.10924,1,752,40,2,442,477,0.33869,209.67132,-0.6948,2
41661,20.6082,22.4638,22.1167,21.7231,21.1674,0.18214,2.3967400000000003,0.81319,0.22504000000000002,0.18292,0.11005999999999999,1,752,40,2,442,478,0.51256,209.67127,-0.70941,1
41662,23.8333,20.7473,25.5388,23.7969,21.3889,2.26872,0.65463,2.01831,1.2295,0.22451999999999997,0.11397,1,752,40,2,442,479,0.35352,209.67164,-0.7742600000000001,0
41663,20.2985,20.7095,21.7368,22.2851,20.7587,0.10011,0.49357,0.42378000000000005,0.29682,0.10002,0.1239,1,752,40,2,442,480,0.8291,209.67308,-0.8332700000000001,2
41664,19.7699,19.3054,23.0337,22.6483,20.831,0.11014000000000002,0.21006999999999998,2.05555,0.47373999999999994,0.13977,0.11285,1,752,40,2,442,481,1.1339700000000001,209.67318999999998,-0.75305,0
41665,21.3407,20.9104,21.9897,21.9525,21.095,0.24531999999999998,0.56276,0.50434,0.18827,0.12938,0.11305,1,752,40,2,442,482,1.2871700000000001,209.67337,-0.757,2
41666,21.7423,21.9945,23.4961,22.1606,21.9918,0.28028000000000003,1.6661299999999999,1.39456,0.19345,0.23886,0.11369000000000001,1,752,40,2,442,483,1.6093899999999999,209.67378,-0.77299,0
41667,21.0163,22.4874,24.6924,21.9338,21.9127,0.24850999999999998,1.9810900000000002,3.7729199999999996,0.26549,0.44483999999999996,0.11315,1,752,40,2,442,484,1.33541,209.67376000000002,-0.75975,2
41668,21.2374,21.0326,26.8172,22.5783,21.4368,0.29896,0.8357100000000001,0.69931,0.44061000000000006,0.23379,0.10707,1,752,40,2,442,485,2.05883,209.67387,-0.6632100000000001,0
41669,21.0689,21.0443,21.8742,22.4798,21.5486,0.20649,0.62026,0.43359,0.2873,0.18352000000000002,0.12220999999999999,1,752,40,2,442,487,1.3967100000000001,209.67439,-0.8217,1
41670,20.816999999999997,20.6173,22.3406,22.9254,21.6405,0.16747,0.46263000000000004,0.7521399999999999,0.48108,0.23053,0.12235,1,752,40,2,442,488,0.42268,209.67508,-0.82285,2
41671,25.0572,22.8712,26.2038,21.8542,21.4101,2.50212,2.76943,1.5268899999999999,0.29978,0.29774,0.11957000000000001,1,752,40,2,442,489,2.1974299999999998,209.67442,-0.8056800000000001,0
41672,21.7038,22.2248,23.8802,23.5675,22.7116,0.19209,1.5027700000000002,1.18241,0.45431000000000005,0.32952,0.11042,1,752,40,2,442,491,1.45268,209.67477,-0.7175,2
41673,19.8462,18.9804,22.5527,21.1938,20.1244,0.08478,0.13322,1.13424,0.1288,0.07192,0.12362999999999999,1,752,40,2,442,492,0.25113,209.67571,-0.83215,1
41674,20.3098,20.0916,22.9338,21.7193,20.7732,0.13883,0.35701,1.702,0.1955,0.12583,0.1057,1,752,40,2,442,493,1.9747700000000001,209.67588,-0.6460100000000001,2
41675,22.5247,21.6763,22.5616,22.3728,23.7473,0.94473,1.39,1.11961,0.36898000000000003,1.67285,0.1153,1,752,40,2,442,494,1.47732,209.67618000000002,-0.7840699999999999,1
41676,22.1598,22.8122,22.8644,22.3952,22.4274,0.30217,0.94229,0.6360399999999999,0.19560999999999998,0.25981,0.11475,1,752,40,2,442,496,1.2927600000000001,209.67692,-0.7811899999999999,1
41677,20.8274,22.7569,26.469,21.6004,21.4116,0.26616,2.7831099999999998,1.2252,0.23578000000000002,0.2962,0.11287,1,752,40,2,442,497,1.6028,209.67699,-0.76076,2
41678,21.8713,21.0862,23.3433,23.0655,22.7885,0.26750999999999997,0.42516000000000004,1.15403,0.32127,0.37846,0.10778,1,752,40,2,442,499,1.7911599999999999,209.67752,-0.67786,1
41679,21.9982,20.9342,23.3537,22.629,22.7034,0.31385,0.37101999999999996,1.00478,0.26823,0.36785,0.11125,1,752,40,2,442,500,1.34375,209.6786,-0.73756,1
41680,21.0169,21.3824,25.6796,22.7557,21.3241,0.12925,0.52883,0.8617299999999999,0.25308,0.10219,0.11182,1,752,40,2,442,501,1.48832,209.6788,-0.74553,1
41681,23.3931,21.7272,22.7097,23.1321,23.061,0.7981199999999999,0.56862,0.48588000000000003,0.28812,0.38258000000000003,0.10729000000000001,1,752,40,2,442,502,0.37172,209.67888,-0.67025,1
41682,21.3632,22.3107,22.0287,22.238000000000003,22.3763,0.21229,1.2944200000000001,0.44393999999999995,0.20385,0.34934,0.1126,1,752,40,2,442,503,1.6528200000000002,209.67991999999998,-0.7613,1
41683,21.7822,24.1476,23.6413,23.8686,21.9974,0.48923,1.11734,2.50013,1.28758,0.38874000000000003,0.10804000000000001,1,752,40,2,442,504,3.31986,209.68122,-0.68661,2
41684,21.6046,22.6606,23.6412,22.5581,21.7066,0.36815,1.8080599999999998,2.11361,0.3545,0.29173000000000004,0.1073,1,752,40,2,442,505,3.32133,209.68200000000002,-0.67282,0
41685,21.6046,20.8588,23.0025,21.6121,21.4081,0.29343,0.42806000000000005,0.92822,0.10812000000000001,0.1579,0.10862999999999999,1,752,40,2,442,506,1.76587,209.68245,-0.69571,0
41686,20.5358,19.9761,21.7653,21.4611,20.5718,0.15897999999999998,0.33426,0.55382,0.16396,0.10797000000000001,0.11333,1,752,40,2,442,507,2.5750599999999997,209.68341,-0.76885,2
41687,21.5379,22.8496,21.8085,22.2772,24.6896,0.51054,2.77486,0.74564,0.43909,3.0308,0.11715999999999999,1,752,40,2,442,508,1.7834599999999998,209.68341,-0.79446,0
41688,20.2771,19.6547,25.6068,21.8744,20.7251,0.1194,0.23649,1.7036,0.20775,0.10919000000000001,0.1165,1,752,40,2,442,509,3.1978,209.68399,-0.79113,2
41689,21.5845,21.1931,22.6408,22.3448,21.5194,0.30962,0.8465,0.8819600000000001,0.2741,0.19817,0.11535,1,752,40,2,442,511,0.8718799999999999,209.68455,-0.78399,1
41690,20.8371,21.3185,24.585,22.2716,21.1671,0.10583,0.5781,1.59651,0.18542,0.09623999999999999,0.12332,1,752,40,2,442,512,3.61554,209.68471,-0.83362,0
41691,20.7779,20.3629,23.7139,22.7308,21.3886,0.09891,0.22981,1.32945,0.25738,0.11319000000000001,0.1057,1,752,40,2,442,513,2.12303,209.68466999999998,-0.65015,2
41692,21.7387,22.5182,22.7804,22.7042,22.8335,0.3696,2.24172,1.2491299999999999,0.40116999999999997,1.03724,0.10644,1,752,40,2,442,514,1.2334200000000002,209.68749,-0.6620199999999999,2
41693,21.7684,21.1364,23.6302,22.5868,22.505,0.19005999999999998,0.3577,0.96959,0.18008,0.2409,0.11252000000000001,1,752,40,2,442,516,1.6541299999999999,209.6882,-0.76152,1
41694,21.5292,22.1775,19.4187,22.1436,21.015,0.62063,2.58858,0.08541,0.39549,0.16505,0.11779,1,752,40,2,442,518,2.48005,209.68836000000002,-0.7984899999999999,0
41695,22.5523,22.5654,24.0274,24.5285,23.4181,1.16028,2.2553099999999997,3.00041,2.13457,2.19998,0.11771,1,752,40,2,442,519,1.21613,209.68842,-0.79811,0
41696,22.6902,22.6472,22.9137,22.5848,22.3278,0.46229,0.88876,0.6274,0.18789,0.22516,0.1059,1,752,40,2,442,520,1.2183,209.68951,-0.6549699999999999,1
41697,21.5449,21.6625,24.2369,23.1634,21.5935,0.29349000000000003,1.19394,2.31215,0.67157,0.19989,0.11753,1,752,40,2,442,521,1.74735,209.69043,-0.7973100000000001,2
41698,21.3831,21.5795,23.3176,22.9514,22.1005,0.19867,0.76095,1.07775,0.32719000000000004,0.25545,0.11322,1,752,40,2,442,522,2.1122,209.69068000000001,-0.76636,1
41699,20.6289,20.8443,22.5021,21.9529,21.136,0.10385,0.41643,0.57087,0.13682,0.09723,0.11175999999999998,1,752,40,2,442,523,1.44989,209.69131000000002,-0.755,1
41700,21.6821,23.6059,22.2829,22.1878,21.2447,0.71792,2.6257099999999998,1.3972799999999999,0.49763999999999997,0.19648,0.11119000000000001,1,752,40,2,442,524,1.54724,209.69173,-0.75045,1
41701,21.5082,21.1823,22.3706,22.1501,21.6497,0.20298,0.45691000000000004,0.52382,0.15586,0.15407,0.10697999999999999,1,752,40,2,442,525,1.72603,209.6931,-0.6744399999999999,1
41702,20.7864,20.6238,23.6278,21.6952,21.0968,0.14065,0.4364,1.7474299999999998,0.13825,0.12329000000000001,0.10877,1,752,40,2,442,527,0.30151999999999995,209.69464,-0.69913,2
41703,21.8913,22.5352,23.1648,23.6524,22.8967,0.5401199999999999,2.1005,1.81552,1.09915,0.86375,0.10864000000000001,1,752,40,2,442,528,0.8267700000000001,209.69431,-0.69729,2
41704,22.1129,21.6904,23.1467,22.7101,23.2782,0.4785,1.0183200000000001,1.30149,0.3753,0.91694,0.10857,1,752,40,2,442,529,1.57885,209.69302,-0.6964100000000001,1
41705,21.7853,20.8836,20.8555,22.5425,22.4727,0.38303000000000004,0.58733,0.4773,0.33404,0.53363,0.12219000000000001,1,752,40,2,442,530,2.91456,209.69508000000002,-0.8289700000000001,1
41706,22.1281,22.7281,22.1438,23.4875,22.6496,0.35806,1.1604,0.5976600000000001,0.58477,0.38056999999999996,0.10512,1,752,40,2,442,531,0.77595,209.69541,-0.6416,1
41707,21.2033,21.0645,22.3724,22.2043,21.7375,0.20182,0.51767,0.60432,0.18861,0.20849,0.10490999999999999,1,752,40,2,442,532,1.21862,209.69567,-0.63383,1
41708,22.5951,21.5979,23.195999999999998,23.1305,23.0362,0.55191,0.69555,0.9160799999999999,0.35754,0.49333999999999995,0.1048,1,752,40,2,442,533,1.89514,209.6957,-0.62974,1
41709,22.3609,22.6908,23.7536,22.1375,21.7327,0.9489700000000001,1.53263,1.89985,0.22214,0.2331,0.1105,1,752,40,2,442,534,2.42519,209.69626,-0.73624,0
41710,25.9653,23.3489,22.6034,22.529,21.6376,1.3649200000000001,1.8987599999999998,1.16828,0.42712,0.29016,0.11567999999999999,1,752,40,2,442,535,0.35955,209.69617,-0.78386,2
41711,21.1412,20.3061,21.6439,23.3677,21.3221,0.23735,0.34965,0.49487,0.70322,0.18264,0.12072000000000001,1,752,40,2,442,537,1.4479799999999998,209.69638,-0.81784,2
41712,21.3308,21.8223,22.3771,22.5482,21.6133,0.23034000000000002,0.9956799999999999,0.6225,0.28536,0.19111,0.12072000000000001,1,752,40,2,442,538,0.61754,209.69543000000002,-0.8175100000000001,1
41713,21.7193,21.7223,24.3293,21.9134,22.0684,0.20178,0.61946,1.38014,0.10939000000000002,0.19655999999999998,0.10908,1,752,40,2,442,539,3.01116,209.69687,-0.7036100000000001,1
41714,19.5894,19.3242,24.2506,24.8408,20.6786,0.11857000000000001,0.28945,5.64885,3.4931,0.14017000000000002,0.10627,1,752,40,2,442,541,1.8131400000000002,209.6977,-0.6642,2
41715,21.2782,21.2047,24.3052,24.9175,22.1709,0.32669000000000004,0.98646,2.82357,2.06858,0.50249,0.1063,1,752,40,2,442,542,2.99231,209.69693999999998,-0.66438,2
41716,20.32,19.6017,21.5083,22.6029,21.1611,0.16646,0.30083000000000004,0.55725,0.58044,0.18108,0.10555999999999999,1,752,40,2,442,543,1.65347,209.69716,-0.6530600000000001,2
41717,21.639,21.0158,21.5945,22.4796,21.6752,0.85992,0.9191600000000001,0.59231,0.41363999999999995,0.29319,0.11914000000000001,1,752,40,2,442,544,0.33491,209.69753,-0.80718,1
41718,21.9242,23.5374,24.1476,22.7174,22.4436,0.24805,0.78162,1.37278,0.28008,0.27038,0.10797999999999999,1,752,40,2,442,545,1.53776,209.69873,-0.68671,0
41719,21.7392,21.0107,25.5156,22.8754,22.5602,0.29594000000000004,0.57013,1.0694,0.33407,0.34323000000000004,0.10970999999999999,1,752,40,2,442,546,2.95131,209.69869,-0.71438,0
41720,20.428,21.8843,24.421999999999997,21.5586,21.516,0.15449000000000002,1.5327899999999999,2.88377,0.19515,0.2313,0.10851,1,752,40,2,442,547,0.66283,209.69921000000002,-0.6944600000000001,0
41721,20.3335,19.9457,24.5656,21.8949,20.9062,0.07329,0.1831,1.77195,0.1439,0.08182,0.10604000000000001,1,752,40,2,442,549,1.6696400000000002,209.70221999999998,-0.66198,2
41722,22.1965,21.8449,24.4195,22.2538,22.1253,0.40009,0.85483,1.76075,0.18242,0.25116,0.10708,1,752,40,2,442,550,2.0983400000000003,209.70241000000001,-0.67413,1
41723,21.5578,23.7054,23.2353,22.9349,22.6061,0.39899,1.5392299999999999,1.90966,0.60305,0.66981,0.10686,1,752,40,2,442,551,1.01007,209.7023,-0.6715800000000001,0
41724,21.1462,20.6437,24.5963,22.4484,21.7186,0.12817,0.2637,1.36105,0.17344,0.13602999999999998,0.10928,1,752,40,2,442,552,1.95218,209.70265,-0.70629,1
41725,21.6529,22.5331,22.3927,21.9707,21.7091,0.20219,1.01995,0.44868,0.12383,0.14184000000000002,0.1181,1,752,40,2,442,553,1.82847,209.70353,-0.80045,2
41726,22.3436,21.1627,23.2098,23.0624,23.0474,0.39797,0.4056,0.8173699999999999,0.26072,0.3912,0.1184,1,752,40,2,442,554,1.36509,209.70346,-0.80272,0
41727,19.4203,19.206,21.2065,21.8181,20.0661,0.0713,0.19528,0.40996000000000005,0.26742,0.07247999999999999,0.12021,1,752,40,2,442,556,1.14438,209.70306000000002,-0.81606,2
